ccf_ap	ccf_dv	ccf_lr	allen_ontology
7922.7	4348.7	3263.1	ZI
7905.8	4329.4	3263.7	ZI
7935.9	4329.4	3252.8	ZI
7889	4310.1	3264.3	ZI
7919.1	4310.1	3253.4	ZI
7902.3	4290.7	3254	ZI
7932.4	4290.7	3243	ZI
7885.5	4271.4	3254.6	ZI
7898.8	4252.1	3244.2	ZI
7928.8	4252.1	3233.3	ZI
7882	4232.8	3244.9	ZI
7912	4232.8	3233.9	ZI
7895.2	4213.5	3234.5	ZI
7925.3	4213.5	3223.6	ZI
7878.4	4194.1	3235.1	ZI
7908.5	4194.1	3224.2	ZI
7891.7	4174.8	3224.8	ZI
7921.8	4174.8	3213.8	ZI
7874.9	4155.5	3225.4	ZI
7904.9	4155.5	3214.5	ZI
7888.1	4136.2	3215.1	ZI
7918.2	4136.2	3204.1	ZI
7871.3	4116.9	3215.7	ZI
7901.4	4116.9	3204.7	ZI
7884.6	4097.6	3205.3	ZI
7914.7	4097.6	3194.4	ZI
7867.8	4078.2	3205.9	ZI
7897.9	4078.2	3195	ZI
7881.1	4058.9	3195.6	ZI
7911.1	4058.9	3184.7	ZI
7864.3	4039.6	3196.2	ZI
7894.3	4039.6	3185.3	ZI
7877.5	4020.3	3185.9	ZI
7907.6	4020.3	3174.9	ZI
7860.7	4001	3186.5	ZI
7890.8	4001	3175.5	ZI
7874	3981.6	3176.1	ZI
7904.1	3981.6	3165.2	ZI
7857.2	3962.3	3176.8	ZI
7887.2	3962.3	3165.8	ZI
7870.4	3943	3166.4	ZI
7900.5	3943	3155.5	ZI
7853.6	3923.7	3167	ZI
7883.7	3923.7	3156.1	ZI
7897	3904.4	3145.7	VPM
7850.1	3885.1	3157.3	VPM
7880.2	3885.1	3146.4	VPM
7863.4	3865.7	3147	VPM
7893.4	3865.7	3136	VPM
7846.6	3846.4	3147.6	VPM
7876.6	3846.4	3136.6	VPM
7859.8	3827.1	3137.2	VPM
7889.9	3827.1	3126.3	VPM
7843	3807.8	3137.8	VPM
7873.1	3807.8	3126.9	VPM
7856.3	3788.5	3127.5	VPM
7886.3	3788.5	3116.6	VPM
7839.5	3769.1	3128.1	VPM
7869.5	3769.1	3117.2	VPM
7852.7	3749.8	3117.8	VPM
7882.8	3749.8	3106.8	VPM
7835.9	3730.5	3118.4	VPM
7866	3730.5	3107.4	VPM
7849.2	3711.2	3108	VPM
7879.3	3711.2	3097.1	VPM
7832.4	3691.9	3108.7	VPM
7862.5	3691.9	3097.7	VPM
7845.7	3672.5	3098.3	VPM
7875.7	3672.5	3087.4	VPM
7828.8	3653.2	3098.9	VPM
7858.9	3653.2	3088	VPM
7842.1	3633.9	3088.6	VPM
7872.2	3633.9	3077.6	VPM
7825.3	3614.6	3089.2	VPM
7855.4	3614.6	3078.3	VPM
7838.6	3595.3	3078.9	VPM
7868.6	3595.3	3067.9	VPM
7821.8	3576	3079.5	VPM
7851.8	3576	3068.5	VPM
7835	3556.6	3069.1	VPM
7865.1	3556.6	3058.2	VPM
7818.2	3537.3	3069.7	VPM
7831.5	3518	3059.4	VPM
7861.6	3518	3048.5	VPM
7814.7	3498.7	3060	VPM
7844.8	3498.7	3049.1	VPM
7827.9	3479.4	3049.7	VPM
7858	3479.4	3038.7	VPM
7811.1	3460	3050.3	VPM
7841.2	3460	3039.3	VPM
7824.4	3440.7	3039.9	LGd
7854.5	3440.7	3029	LGd
7807.6	3421.4	3040.6	LGd
7837.7	3421.4	3029.6	LGd
7820.9	3402.1	3030.2	LGd
7850.9	3402.1	3019.3	LGd
7804.1	3382.8	3030.8	LGd
7834.1	3382.8	3019.9	LGd
7817.3	3363.5	3020.5	LGd
7847.4	3363.5	3009.5	LGd
7800.5	3344.1	3021.1	LGd
7830.6	3344.1	3010.2	LGd
7813.8	3324.8	3010.8	LGd
7843.9	3324.8	2999.8	LGd
7797	3305.5	3011.4	LGd
7827.1	3305.5	3000.4	LGd
7810.2	3286.2	3001	LGd
7840.3	3286.2	2990.1	LGd
7793.4	3266.9	3001.6	LGd
7823.5	3266.9	2990.7	LGd
7806.7	3247.5	2991.3	LGd
7836.8	3247.5	2980.4	LGd
7789.9	3228.2	2991.9	LGd
7820	3228.2	2981	LGd
7803.2	3208.9	2981.6	LGd
7833.2	3208.9	2970.6	LGd
7786.4	3189.6	2982.2	LGd
7816.4	3189.6	2971.2	LGd
7829.7	3170.3	2960.9	LGd
7782.8	3150.9	2972.5	LGd
7812.9	3150.9	2961.5	LGd
7796.1	3131.6	2962.1	LGd
7826.2	3131.6	2951.2	LGd
7779.3	3112.3	2962.7	LGd
7809.3	3112.3	2951.8	LGd
7792.5	3093	2952.4	LGd
7822.6	3093	2941.4	LGd
7775.7	3073.7	2953	LGd
7805.8	3073.7	2942.1	LGd
7789	3054.4	2942.7	LGd
7819.1	3054.4	2931.7	LGd
7772.2	3035	2943.3	LGd
7802.3	3035	2932.3	LGd
7785.5	3015.7	2932.9	LGd
7815.5	3015.7	2922	LGd
7768.7	2996.4	2933.5	LGd
7798.7	2996.4	2922.6	LGd
7781.9	2977.1	2923.2	LGd
7812	2977.1	2912.3	LGd
7765.1	2957.8	2923.8	LGd
7795.2	2957.8	2912.9	LGd
7778.4	2938.4	2913.5	LGd
7808.4	2938.4	2902.5	LGd
7761.6	2919.1	2914.1	LGd
7791.6	2919.1	2903.1	LGd
7774.8	2899.8	2903.7	LGd
7804.9	2899.8	2892.8	LGd
7758	2880.5	2904.4	LGd
7788.1	2880.5	2893.4	LGd
7771.3	2861.2	2894	LGd
7801.4	2861.2	2883.1	LGd
7754.5	2841.9	2894.6	LGd
7784.6	2841.9	2883.7	LGd
7767.8	2822.5	2884.3	LGd
7797.8	2822.5	2873.3	LGd
7750.9	2803.2	2884.9	LGd
7764.2	2783.9	2874.6	LGd
7794.3	2783.9	2863.6	LGd
7747.4	2764.6	2875.2	LGd
7777.5	2764.6	2864.2	LGd
7760.7	2745.3	2864.8	CA3
7790.7	2745.3	2853.9	CA3
7743.9	2725.9	2865.4	CA3
7773.9	2725.9	2854.5	CA3
7757.1	2706.6	2855.1	CA3
7787.2	2706.6	2844.2	CA3
7740.3	2687.3	2855.7	CA3
7770.4	2687.3	2844.8	CA3
7753.6	2668	2845.4	CA3
7783.7	2668	2834.4	CA3
7736.8	2648.7	2846	CA3
7766.9	2648.7	2835	CA3
7750.1	2629.3	2835.7	CA3
7780.1	2629.3	2824.7	CA3
7733.2	2610	2836.3	CA3
7763.3	2610	2825.3	CA3
7746.5	2590.7	2825.9	CA3
7776.6	2590.7	2815	CA3
7729.7	2571.4	2826.5	CA3
7759.8	2571.4	2815.6	CA3
7743	2552.1	2816.2	CA3
7773	2552.1	2805.2	CA3
7726.2	2532.8	2816.8	CA3
7756.2	2532.8	2805.9	CA3
7739.4	2513.4	2806.5	CA3
7769.5	2513.4	2795.5	CA3
7722.6	2494.1	2807.1	CA3
7752.7	2494.1	2796.1	CA3
7735.9	2474.8	2796.7	CA3
7766	2474.8	2785.8	CA3
7719.1	2455.5	2797.3	CA3
7749.2	2455.5	2786.4	CA3
7762.4	2436.2	2776.1	CA3
7715.5	2416.8	2787.6	CA3
7745.6	2416.8	2776.7	CA3
7728.8	2397.5	2777.3	CA3
7758.9	2397.5	2766.3	CA3
7712	2378.2	2777.9	CA3
7742.1	2378.2	2766.9	CA3
7725.3	2358.9	2767.6	CA3
7755.3	2358.9	2756.6	CA3
7708.5	2339.6	2768.2	CA3
7738.5	2339.6	2757.2	CA3
7721.7	2320.3	2757.8	CA3
7751.8	2320.3	2746.9	CA3
7704.9	2300.9	2758.4	CA3
7735	2300.9	2747.5	CA3
7718.2	2281.6	2748.1	CA3
7748.3	2281.6	2737.2	CA3
7701.4	2262.3	2748.7	CA3
7731.4	2262.3	2737.8	CA1
7714.6	2243	2738.4	CA1
7744.7	2243	2727.4	CA1
7697.8	2223.7	2739	CA1
7727.9	2223.7	2728	CA1
7711.1	2204.3	2728.6	CA1
7741.2	2204.3	2717.7	CA1
7694.3	2185	2729.2	CA1
7724.4	2185	2718.3	CA1
7707.6	2165.7	2718.9	CA1
7737.6	2165.7	2708	CA1
7690.8	2146.4	2719.5	CA1
7720.8	2146.4	2708.6	CA1
7704	2127.1	2709.2	CA1
7734.1	2127.1	2698.2	CA1
7687.2	2107.7	2709.8	CA1
7717.3	2107.7	2698.8	CA1
7700.5	2088.4	2699.5	CA1
7730.5	2088.4	2688.5	CA1
7683.7	2069.1	2700.1	CA1
7696.9	2049.8	2689.7	CA1
7727	2049.8	2678.8	CA1
7680.1	2030.5	2690.3	CA1
7710.2	2030.5	2679.4	CA1
