session,trial_id,choice_left,decision_time_ms,signed_contrast,random_seed
mrsicflogellab | SWC_038 | 2020-08-01,619,0,2538.199191700187,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,624,0,532.7937618021679,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,626,1,706.1261818357707,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,631,0,113.71409193452564,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,632,0,250.05647195303027,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,633,0,145.42325198408435,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,635,0,859.4966420364472,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,638,0,217.7368220977769,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,640,0,247.34456214901002,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,641,0,370.61628216724785,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,650,0,397.5457823407851,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,660,0,1312.8561425305634,-0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,662,0,1276.2145625638368,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,673,1,263.98840276669944,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,680,0,332.38362286556367,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,681,0,367.5604029021997,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,700,0,2545.708793279573,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,704,1,281.9389733449498,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,706,1,239.44738338059324,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,718,0,618.5452435975094,-0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,720,0,362.532023626045,-0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,724,0,107.47715369689104,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,725,0,320.9372337205423,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,728,0,214.8190337907181,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,730,0,129.4367638379299,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,732,1,1325.4685138886089,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,738,1,375.78274400812006,-0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,742,1,180.11293406607365,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,745,1,247.92904411333438,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,746,1,1188.3374141348213,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,756,0,1138.9786243257731,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,758,0,1779.8720643777415,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,771,0,1038.3460546527203,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,779,0,174.7556047962462,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,780,0,294.28396481443997,-0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,787,0,167.30923492923466,-0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,800,0,206.39389519419638,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,808,1,3085.920925364917,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,825,0,323.0420358504489,-0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,828,0,386.6455358993335,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,830,0,1043.8215659578418,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,831,0,923.34903597839,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,832,1,146.67166599792836,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,835,0,798.3208760551861,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,837,0,785.6351960990651,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,838,0,827.4293161239257,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,839,0,2000.5319961510395,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,842,0,211.64716621115076,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,846,1,281.6156462913568,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,855,1,1259.0574467531042,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,858,0,571.8417471562134,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,863,0,1814.7523674688273,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,865,0,836.6350775013416,0.0625,2
mrsicflogellab | SWC_038 | 2020-07-31,1,0,2789.655800126127,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,6,0,378.22546023426185,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,13,0,445.3947503756126,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,14,0,517.666470393749,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,17,0,253.53260043647197,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,18,1,370.2326304496637,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,19,0,483.54993046217487,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,21,1,287.2094405025223,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,25,1,255.9185705781033,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,26,0,1426.727940602916,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,27,0,1957.580270636413,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,29,0,608.8331506822442,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,31,1,423.56490071534836,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,35,1,261.46511080264645,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,38,0,704.1858508596306,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,39,1,551.9486308926957,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,40,1,431.89930090409234,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,43,1,1091.8237909635877,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,44,1,1689.3388209845739,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,46,1,273.93558101044846,-0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,50,1,1744.3332911872176,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,51,1,2400.834331211854,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,54,0,2810.087881292475,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,58,0,3024.788641355144,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,60,1,416.7265014007171,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,61,0,118.44880141404701,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,62,1,524.956561432532,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,63,0,235.1299214478786,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,64,0,1894.7756014725883,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,66,0,3105.3917115179956,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,67,0,362.50073152916684,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,68,0,414.34912154511494,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,70,1,1731.05082157781,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,72,0,1631.0119516249415,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,76,1,1425.5837616871077,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,77,1,733.9278417017567,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,78,1,274.17385171258957,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,80,0,3573.6745117574173,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,82,1,1167.454661781676,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,85,0,314.19245182678424,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,86,1,193.25314183731734,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,87,1,2082.6014718581973,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,88,1,224.92322186781166,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,89,1,793.3698418822814,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,91,1,927.1976319104169,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,93,1,237.4894219520911,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,94,0,1541.1668019763738,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,104,0,716.2332221586212,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,105,0,603.5972221717429,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,112,0,180.53518227816312,-0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,113,0,104.28351229222699,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,114,0,1889.526902318721,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,116,0,456.8859823556295,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,117,0,3852.564312383606,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,119,1,907.0204424106123,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,123,0,2402.9012924951303,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,125,0,596.3813425360058,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,127,0,239.98648257224886,-1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,129,0,1988.0082226217155,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,131,0,1946.628342665008,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,132,0,1027.3600326844416,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,133,1,702.1433927100134,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,134,0,1640.7811627273077,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,135,0,401.92190274171935,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,136,0,1256.825242769878,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,139,0,506.5070128309799,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,140,0,1656.1564528509507,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,141,0,291.3265228647788,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,142,0,1111.6905328860867,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,143,0,608.3032529018055,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,144,0,1538.3622929235798,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,146,1,661.1250329507357,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,148,1,142.89180299101645,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,154,1,2696.6592531139213,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,156,1,851.6321231431903,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,158,1,2116.732283213423,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,161,1,286.7497232580263,-0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,167,1,861.7126033527711,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,169,1,162.57602337691424,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,170,1,201.7860634000499,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,172,1,1265.8601034354433,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,173,1,525.4951134470502,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,176,1,1123.2430035249763,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,177,1,264.39699353522883,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,179,1,691.4237935884557,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,180,1,96.10710360266239,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,181,1,1609.659883623408,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,183,1,267.7499736544178,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,187,1,2123.674083739388,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,190,1,255.89590378422145,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,191,1,253.9036337957441,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,192,0,301.64763381185367,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,196,1,991.4671538786024,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,199,0,725.7896539522335,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,201,1,220.66806398697736,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,203,1,954.3314840229868,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,204,0,83.19253404511073,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,206,1,243.58821407849973,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,207,0,827.8426240945009,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,209,1,905.3293841232062,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,212,0,146.92850417486625,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,214,0,537.1052142124881,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,215,0,628.4563042349873,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,216,0,245.8869742506522,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,222,1,337.20066442288044,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,223,1,317.8684444403643,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,224,1,842.2801344545405,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,225,1,180.71849446550914,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,226,0,690.887484483028,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,228,1,87.49592450567434,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,229,1,490.6826445221668,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,231,0,313.81369455766617,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,233,1,248.2887945877792,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,235,1,115.65114461996018,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,236,1,1222.9088546387175,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,237,0,1193.1761746561733,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,238,0,636.3729446748039,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,239,0,674.6646046960905,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,242,0,325.4898647733171,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,243,0,1139.1649047925512,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,246,1,249.09434483856785,-0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,248,1,712.8627548736404,-1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,252,0,1313.181934943941,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,254,0,1291.8530049828405,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,258,0,1126.236615113612,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,265,0,449.2909152509128,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,266,0,149.40931526643908,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,267,1,380.85201528429025,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,269,0,1039.2493553174518,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,270,0,318.3437953327939,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,273,0,683.4189053913633,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,275,0,105.12803542678739,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,276,1,283.06906544912636,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,280,1,539.8575154993068,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,284,1,430.5483255661784,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,287,1,200.23776560628903,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,288,1,624.1044456207874,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,290,1,373.5734356459943,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,292,1,285.565255677966,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,295,1,408.69357571614273,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,296,1,2367.2797157375953,-1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,297,0,370.96977575174606,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,298,1,422.76147576922085,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,299,0,3792.2571257977324,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,302,0,261.3082658356234,-0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,304,0,210.85895586497827,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,305,0,1515.9900758962976,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,306,0,1090.085785914198,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,308,0,2840.510805958729,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,321,1,264.9080061626137,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,322,1,262.40072617633814,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,324,0,94.8047962046985,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,328,1,975.3725862640295,-0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,329,0,144.75597628347714,-1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,330,0,653.4915763011213,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,331,0,1302.9717163246914,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,332,1,3666.796716354611,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,340,0,515.3965465372039,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,345,0,348.05337661032354,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,347,0,454.242476655736,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,352,0,145.6109867349369,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,355,0,654.1987767807314,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,356,0,612.1237867942,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,357,0,291.18118682004024,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,361,0,550.7573268955639,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,363,1,110.73308692766659,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,368,1,1649.0999470092902,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,369,1,86.22601703336841,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,370,0,3141.909387062242,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,371,0,1700.4877970935013,-0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,372,0,514.419517117858,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,374,0,406.4569571596621,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,377,0,669.823087210716,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,379,1,1529.200507286987,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,380,1,535.239957302565,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,381,1,202.20897731996956,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,382,1,1242.1116973414428,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,383,1,2291.6607773722717,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,386,1,237.61257742353337,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,389,1,360.382607464544,-0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,390,1,378.8853674814163,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,391,1,146.2020674921405,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,392,1,2447.086087518983,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,393,1,1282.6871475331245,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,395,1,559.1362075692814,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,399,0,369.9998176925874,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,400,0,417.8025477094707,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,405,1,395.45506779222706,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,407,1,270.32014782889746,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,408,0,846.1551078480625,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,409,1,823.7328978661935,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,410,0,1273.174627895969,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,411,1,411.8930079121128,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,415,0,839.4421379712185,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,419,1,1416.6664884164675,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,420,1,2435.694198438796,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,423,0,916.6266784968684,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,424,1,132.44937851186478,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,425,0,314.7910885290912,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,426,0,1262.7634285477143,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,428,0,353.9778585750355,-0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,430,1,139.28294860761525,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,431,0,383.66178862543165,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,434,0,166.98474867143887,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,436,0,215.12648870520934,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,442,1,306.0256387957452,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,445,0,465.4534488417994,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,458,0,512.2106190601698,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,460,1,3624.8896891147524,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,462,0,653.2448291668516,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,467,1,179.98785930421946,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,468,0,473.78455932312136,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,469,1,1278.7995693443008,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,472,1,445.96867940072116,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,473,1,456.1220494201734,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,477,0,198.76824948141802,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,480,0,423.59078956587837,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,482,0,466.72199966269545,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,485,1,238.4343597118459,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,486,1,2624.9944397363834,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,487,1,392.8111497475584,-0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,489,1,1306.627259787092,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,492,1,196.43630983046023,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,493,1,1209.5890998630239,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,495,1,503.40252988871725,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,496,1,129.77822990114873,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,497,0,3096.699879931748,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,500,1,725.4760399723637,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,501,0,2703.821760002029,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,502,0,2382.626770022398,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,513,0,1646.7091610625175,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,514,0,2779.4485410877314,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,518,0,413.9687011438582,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,519,0,1022.3460511674602,-0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,522,0,307.50952120934016,-1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,531,0,737.9914513417134,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,538,0,168.6683414491199,-1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,540,1,494.9050614791304,1.0,50
mrsicflogellab | SWC_038 | 2020-07-31,542,1,595.8478815100534,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,548,0,100.44811161742473,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,550,0,279.3332016481145,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,551,0,800.713811669084,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,554,0,2757.9000517634995,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,557,0,345.6902318112043,-0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,558,0,179.6142118255375,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,559,1,459.4343118451434,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,562,1,825.1677218909208,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,565,0,445.45612193769557,0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,567,1,794.4439419843548,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,570,1,2060.029072049474,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,575,1,936.7428022073909,0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,577,1,1552.304562253994,0.0,50
mrsicflogellab | SWC_038 | 2020-07-31,578,1,1054.4745922697984,-0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,579,0,1128.768592293909,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,581,1,441.18144234971624,-0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,584,0,2684.581582869214,0.25,50
mrsicflogellab | SWC_038 | 2020-07-31,594,1,2069.1015543088724,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,616,1,430.67187738779467,-0.0625,50
mrsicflogellab | SWC_038 | 2020-07-31,617,1,1376.8101974173987,-0.125,50
mrsicflogellab | SWC_038 | 2020-07-31,619,1,3100.3588675357605,0.25,50
cortexlab | KS086 | 2022-03-16,14,0,314.7933029329124,0.0,60
cortexlab | KS086 | 2022-03-16,15,0,730.9376845920497,0.0625,60
cortexlab | KS086 | 2022-03-16,16,1,157.15724200146042,1.0,60
cortexlab | KS086 | 2022-03-16,17,1,301.40062922606603,0.125,60
cortexlab | KS086 | 2022-03-16,20,0,234.24356598030727,-0.0625,60
cortexlab | KS086 | 2022-03-16,22,0,267.81887075929944,0.0625,60
cortexlab | KS086 | 2022-03-16,24,0,2755.1233951766676,0.0625,60
cortexlab | KS086 | 2022-03-16,27,0,224.38935276431948,0.0625,60
cortexlab | KS086 | 2022-03-16,31,1,2317.4208917197916,-0.0625,60
cortexlab | KS086 | 2022-03-16,37,0,1662.6943063481576,0.0625,60
cortexlab | KS086 | 2022-03-16,39,0,395.09768068774065,0.125,60
cortexlab | KS086 | 2022-03-16,40,1,253.94405292553301,1.0,60
cortexlab | KS086 | 2022-03-16,42,0,457.17675861459384,0.0625,60
cortexlab | KS086 | 2022-03-16,43,1,236.34304487035251,0.125,60
cortexlab | KS086 | 2022-03-16,55,0,313.20045892175585,0.125,60
cortexlab | KS086 | 2022-03-16,60,0,2924.1788931684596,0.0625,60
